"","rowname","clp1_log2FoldChange","clp1_padj","clp2_log2FoldChange","clp2_padj"
"11928","AT3G20380","-0.00931865605315888","0.694338250390678","-0.285969407513731","0.116394198038548"
"11929","AT3G20390","0.000204555237327174","0.998265466272468","-0.00200986039179954","0.986516684940219"
"11930","AT3G20395","-0.00922385001452335","0.885729774005788","0.0596587277060727","0.684030288217812"
"11931","AT3G20400","-0.00165918012125311","0.97184842977871","0.00148104314920983","0.991345295595667"
"11932","AT3G20410","-0.0127324217588311","0.963961542787409","-0.196356468184648","0.039827445057888"
"11933","AT3G20420","0.000851370464316069","0.987791411184774","-0.0880913890669965","0.418134690871543"
"11934","AT3G20430","0.00554800825206991","0.984178662205024","0.161128342961054","0.160693937718624"
"11935","AT3G20440","0.00840729123051359","0.967819973804748","0.49176613993305","2.97882637294636e-05"
"11936","AT3G20450","-0.000831768955572104","0.988171741389988","-0.019346114093894","0.871937936220015"
"11937","AT3G20460","-0.00113903083789466","0.983465274022575","-0.0872949674228102","0.313699599491001"
"11938","AT3G20470","-0.000847449526339884","0.994540127634175","-0.378554954302806","0.00840694329573075"
"11939","AT3G20475","0.00251198577073777","0.984178662205024","0.0411503188582113","0.810356441366997"
"11940","AT3G20480","-7.13254356753112e-05","0.999955209452316","0.0151250504172179","0.9137270792715"
"11941","AT3G20490","0.000774164444231912","0.998025203413175","0.108063179709559","0.406299038105921"
"11942","AT3G20500","0.106570022185069","0.482057248958588","-0.0946010811151259","0.278929424275482"
"11943","AT3G20510","-0.0125948263901815","0.959230047159514","-0.29596316360148","0.00702991094970556"
"11944","AT3G20520","-0.00219013634778273","0.971858942951224","-0.880693709138167","0.0182219446501158"
"11945","AT3G20540","0.0114229464725053","0.963961542787409","0.12242097813043","0.257874958721404"
"11946","AT3G20541","-0.000116358746259892","0.997238104642296","-0.017618183698637","0.754431419013335"
"11947","AT3G20550","-0.00337276087148234","0.990281343841237","-0.0156668973697255","0.911812405990493"
"11948","AT3G20560","-0.000173149579360076","0.999955209452316","-0.10534538333474","0.399114662269464"
"11949","AT3G20570","0.000133991294863923","0.999955209452316","-0.211117347107024","0.113332655177557"
"11950","AT3G20590","-0.000597007196565322","0.984178662205024","0.0125099391429411","0.87132806235118"
"11951","AT3G20600","-0.00636403584789857","0.927802930924806","-0.522789761935322","0.0188290608986117"
"11952","AT3G20620","0.00479088635342374","0.984550929443368","-0.0534968889008497","0.728238347443076"
"11953","AT3G20630","0.0271242245942478","0.84578221594982","0.0840179954853813","0.354537559743285"
"11954","AT3G20640","-0.00112124853961807","0.994156437972636","-0.100871758042374","0.529752932478438"
"11955","AT3G20650","-0.00149854344421856","0.997238104642296","-0.13491755543874","0.153477440916542"
"11956","AT3G20660","0.00430281722981405","0.987791411184774","-0.0200979053943065","0.89949663728277"
"11957","AT3G20670","0.00475219562699411","0.966935601966151","0.0883107840560259","0.58981791623852"
"11958","AT3G20680","-0.004220335190379","0.984178662205024","0.196889643722628","0.16485469977746"
"11959","AT3G20690","0.000479402333776534","NA","-0.0271926675551948","NA"
"11960","AT3G20710","-0.0011876299060663","0.987791411184774","-0.0915077896499987","0.47497339459326"
"11961","AT3G20720","-0.0167780596497017","0.979508292362718","-0.166783985848307","0.0439282185215657"
"11962","AT3G20730","0.00984078047529164","0.915880726421505","0.177236418732947","0.237529771349375"
"11963","AT3G20740","0.000865077371097355","0.998265466272468","0.0739349901865016","0.525929014241403"
"11964","AT3G20760","-0.0081038280389799","0.927802930924806","-0.296609070918432","0.0541167793066986"
"11965","AT3G20770","-0.0122507270307885","0.966935601966151","-0.139620260668447","0.213418415042617"
"11966","AT3G20780","0.00405286692548049","0.988171741389988","-0.0186306762139856","0.900079451771648"
"11967","AT3G20790","0.0136577696740171","0.959809868061422","-0.0279594571760245","0.824190774639436"
"11968","AT3G20800","-0.00316740978768654","0.990281343841237","-0.028574416121458","0.812643456109678"
"11969","AT3G20810","0.00583988589915229","0.981492298909235","0.208075885700266","0.12112796576636"
"11970","AT3G20820","-0.0090176707690545","0.958524652087687","0.285302142144106","0.0501482381695713"
"11971","AT3G20830","-0.0104578095397631","0.895635628160904","-0.143915919995456","0.33291959910429"
"11972","AT3G20840","-0.00112511231390574","0.988171741389988","-0.0308150880744188","0.84801107329833"
"11973","AT3G20850","2.70304728729254e-05","NA","-0.00929312307729248","NA"
"11974","AT3G20860","2.28820280553061e-06","0.999955209452316","-0.0633334857378766","0.710462932907232"
"11975","AT3G20865","-0.00067777053099624","0.984178662205024","-0.047657767581759","0.465757963262988"
"11976","AT3G20870","-0.00787864806907633","0.983465274022575","-0.157182918314606","0.0868636284662843"
"11977","AT3G20890","0.000210383008249572","0.997499324816681","-0.056068647183664","0.71951743039656"
"11978","AT3G20898","-0.00517012810259063","0.958524652087687","0.0550610632673147","0.747577455226396"
"11979","AT3G20900","0.00120119139996926","0.989522179402774","0.0220832609777186","0.900079451771648"
"11980","AT3G20910","0.00238834657546633","0.990387177735053","0.0588615440417104","0.663007275130824"
"11981","AT3G20920","0.00688256180428738","0.988171741389988","0.0120394694585805","0.93497179492409"
"11982","AT3G20930","-0.000591610640071831","0.998328956099086","0.114299400935535","0.389938541925239"
"11983","AT3G20935","-0.00339535785112234","0.966935601966151","-0.815811398135128","0.00985697381044572"
"11984","AT3G20940","-0.00106955838634447","0.990281343841237","-0.0314444790641275","0.857481395149726"
"11985","AT3G20950","-0.000516603418348302","0.988171741389988","-0.0539510698348002","0.418828025936401"
"11986","AT3G20960","-0.016144031939644","0.525470314893292","-0.559444023852983","0.000597246465501176"
"11987","AT3G20970","-0.0169097829290101","0.959809868061422","0.0341689531698368","0.755522949192785"
"11988","AT3G20975","0.00288868529452784","0.966935601966151","-0.0809167868892298","0.557609721837122"
"11989","AT3G20978","-6.33204743405814e-05","0.999955209452316","-0.201810661678587","0.208411092797952"
"11990","AT3G20990","0.000254185856718964","0.994378163573917","-0.153640529676074","0.0473035522026578"
"11991","AT3G21000","0.000226437039500549","0.997238104642296","0.0223241933300573","0.738421239444477"
"11992","AT3G21010","0.00204370012936484","0.988171741389988","0.489504734090587","0.0105858002393407"
"11993","AT3G21020","-0.00185681113509695","0.987409831925468","0.488536518260905","0.0312095275887466"
"11994","AT3G21030","0.00171439968299593","0.984178662205024","1.53175493605526","5.75814461595616e-07"
"11995","AT3G21040","0.00126089426942599","0.988171741389988","1.51583274666643","1.30187202806781e-07"
"11996","AT3G21050","7.35973539194608e-05","0.999955209452316","-0.0255472449065189","0.788044384486008"
"11997","AT3G21055","-0.00247818734266025","0.989679404254669","0.167452133116544","0.263763225515426"
"11998","AT3G21060","-0.000684412486915525","0.998328956099086","-0.148422354117122","0.164368422532935"
"11999","AT3G21070","-0.000195458327524455","0.999955209452316","0.0586222262879366","0.629944932838474"
"12000","AT3G21080","0.00252721651641589","0.984178662205024","-0.00862582720921818","0.965312230422737"
"12001","AT3G21090","0.00397862069077236","0.983465274022575","0.61563387918202","0.000159213505959695"
"12002","AT3G21100","0.00743479912046439","0.975928900625264","0.11294849838634","0.337794038626983"
"12003","AT3G21110","0.0191473453053912","0.927802930924806","0.243032139693648","0.00448936764840865"
"12004","AT3G21140","0.00935167749177735","0.983465274022575","0.0240560610352669","0.819064057874845"
"12005","AT3G21150","5.43785974143124e-05","0.999955209452316","-0.0142084485611122","0.912527408399011"
"12006","AT3G21160","-0.000147264472394253","0.999955209452316","0.0289408722620422","0.818909627717339"
"12007","AT3G21175","-3.90739826180929e-05","0.999955209452316","0.0520203369336261","0.623934977428899"
"12008","AT3G21180","0.00291248998563701","0.983465274022575","0.0282918532169047","0.880856506435388"
"12009","AT3G21190","-0.0124326308411062","0.963961542787409","-0.264649246412073","0.00912106962682069"
"12010","AT3G21200","0.00656753117978072","0.984550929443368","0.163842239367326","0.036557737941182"
"12011","AT3G21210","0.00155158888352062","0.979262576754802","0.017825952599333","0.888650277877975"
"12012","AT3G21215","0.0189747168895153","0.990152775671305","0.116918522335797","0.115340319429654"
"12013","AT3G21220","-0.00183848706540932","0.997238104642296","-0.196358605015144","0.00813251763211693"
"12014","AT3G21230","-0.0127811339408549","0.85956656984567","-0.523177614565139","0.000236677688952781"
"12015","AT3G21240","-0.00528367322781299","0.984178662205024","-0.246799023550608","0.0563302533376893"
"12016","AT3G21250","0.0110418585448759","0.966935601966151","-0.0760830568037103","0.48236448573496"
"12017","AT3G21260","-0.00382595877502781","0.984178662205024","-0.0616101567551523","0.71385786995509"
"12018","AT3G21270","-0.00755874464698827","0.963270838030684","-0.149599671155744","0.323763568718045"
"12019","AT3G21280","0.0112901614514892","0.966935601966151","0.117237157122586","0.280501797354724"
"12020","AT3G21290","-0.00223409112035863","0.994156437972636","-0.0378760622552388","0.718596704313277"
"12021","AT3G21295","-0.00364673799526028","0.988979004969841","-0.0936688267896836","0.427634225878954"
"12022","AT3G21300","0.00824546337501242","0.966935601966151","0.338389555853578","0.0104587681444782"
"12023","AT3G21310","0.00257678368471396","0.97184842977871","-0.0782059239014004","0.561982758464173"
"12024","AT3G21320","-0.000436460173707798","0.990152775671305","-0.000686905056644356","0.992443388440251"
"12025","AT3G21330","-0.000975084696451207","0.984178662205024","0.0276277325286363","0.791248545567728"
"12026","AT3G21340","-0.00010932295471733","0.998328956099086","-0.0475307659959569","0.635903130707386"
"12027","AT3G21350","-0.00228228591768338","0.994156437972636","0.0996038743116389","0.310639185632138"
"12028","AT3G21351","-0.00111286090474034","0.990281343841237","-0.0415051849408406","0.805270936174877"
"12029","AT3G21352","-0.000943092264162453","0.988171741389988","-0.680011788092365","0.0451777930053984"
"12030","AT3G21360","0.000734505019239579","0.997642402965536","0.0255846654059249","0.882442423023223"
"12031","AT3G21380","-0.0011911652448137","0.97184842977871","0.196525036036236","0.056191860412125"
"12032","AT3G21390","-0.00129497174958877","0.995521663968251","0.0606724690366602","0.679072403848645"
"12033","AT3G21400","0.00363360972570614","0.987791411184774","-0.0197786785064604","0.914344376420978"
"12034","AT3G21410","-0.000814525971917955","NA","-0.0189574576344081","NA"
"12035","AT3G21420","0.0110037522349957","0.869236634891437","-0.0375637272691249","0.832878442274541"
"12036","AT3G21430","-0.0416990075662593","0.742885296918175","-0.0540081885354982","0.577366006345761"
"12037","AT3G21465","-0.0104531549406361","0.965488249825786","-0.230688497830225","0.035511067557691"
"12038","AT3G21470","0.0044002177404372","0.966935601966151","0.0191187122922964","0.92396679571449"
"12039","AT3G21480","0.00327641796529009","0.987791411184774","0.0520130780663225","0.748444724993371"
"12040","AT3G21500","-0.000413775955668115","0.994156437972636","0.0128981549026346","0.934011436433642"
"12041","AT3G21510","-0.00775476031104708","0.963270838030684","-0.571632857401199","0.000914317302710427"
"12042","AT3G21520","-0.00164457002915751","0.984178662205024","-0.177180505182086","0.229472155377028"
"12043","AT3G21530","-0.00747746982267218","0.97184842977871","-0.165439847166221","0.188812280949739"
"12044","AT3G21540","0.0143071100651408","0.954394149968477","0.255332482712185","0.0139772816192012"
"12045","AT3G21550","-0.00131287366490153","0.99098454287481","-0.643151913477655","0.0155970222971003"
"12046","AT3G21560","-0.0187424339246507","0.804572752610618","-0.241919121098432","0.0325411633454143"
"12047","AT3G21580","0.00388168716165241","0.986774863791864","0.25062197559402","0.0437785008365029"
"12048","AT3G21600","0.00045563970143245","0.999955209452316","-0.0199270253691011","0.902955784878812"
"12049","AT3G21610","-0.00337166320328185","0.990387177735053","-0.00867534958436431","0.958147509803233"
"12050","AT3G21620","0.000551163722375207","0.993763162951775","-0.0499767045283934","0.705001819731974"
"12051","AT3G21630","-0.00786543607540658","0.971858942951224","-0.154193523018996","0.187147298073437"
"12052","AT3G21640","-0.0158262438491522","0.916914824635315","-0.176973602223249","0.107848677774158"
"12053","AT3G21650","0.000373825741792238","0.998490225810958","-0.0280816638826295","0.865496333270194"
"12054","AT3G21660","2.96296203597212e-05","0.999955209452316","-0.039089050094788","0.654154189484972"
"12055","AT3G21670","-0.00502023584255052","0.984178662205024","-0.0284850765321514","0.867238025972959"
"12056","AT3G21680","-0.00158242254076553","0.984178662205024","-0.175663929208123","0.229695994008046"
"12057","AT3G21690","0.00315220217630441","0.990281343841237","-0.0738500653134243","0.453289467437377"
"12058","AT3G21700","0.00182511788335392","0.984550929443368","-0.0129609203180218","0.943882401543437"
"12059","AT3G21710","-0.00925612105632646","0.868137339558231","-0.570332514298514","0.00171418700086996"
"12060","AT3G21720","0.00368633533038159","0.984440222936189","1.37992930217374","6.19781898168962e-21"
"12061","AT3G21730","0.00107560368734489","0.988171741389988","2.16080228040808","1.05082537489462e-08"
"12062","AT3G21740","-0.00154495491006392","0.994156437972636","0.0950830987079739","0.474455486657968"
"12063","AT3G21750","0.00345035226656835","0.990152775671305","0.196439078392746","0.046054255012708"
"12064","AT3G21755","0.00214691881183343","0.990154650940006","0.40289601260901","0.00729008392263514"
"12065","AT3G21760","-0.00690442674911409","0.969695748982228","0.35962219133683","0.00685686976021703"
"12066","AT3G21770","-0.00419982420255823","0.982844061494364","-0.20503620993616","0.18855452554432"
"12067","AT3G21780","-0.00415385000733624","0.966935601966151","0.238380326116573","0.180331714323272"
"12068","AT3G21790","0.00877173537384027","0.966935601966151","0.278599752578683","0.0184019503939895"
"12069","AT3G21810","0.000824737971194545","0.998101164628887","0.0256871255738453","0.869944761223969"
"12070","AT3G21820","-0.000244845267383398","0.999955209452316","0.0562230039525171","0.608128714064784"
"12071","AT3G21840","-0.00086231130269052","0.97184842977871","-0.0867091262091243","0.0429141585584929"
"12072","AT3G21850","-0.000504414019590004","0.988171741389988","-0.117108950208644","0.0695732201508862"
"12073","AT3G21860","-0.00218132044572549","0.981492298909235","-0.694956526355434","0.0266405372059307"
"12074","AT3G21865","-0.00369514734852441","0.990281343841237","-0.0775661569532632","0.39988132047526"
"12075","AT3G21870","-0.00186584337693392","0.983465274022575","0.0881827782546501","0.531397161667156"
"12076","AT3G21890","-0.000115070770653895","0.998490225810958","-0.0416149782177796","0.707055680401639"
"12077","AT3G21950","-0.00270748557743819","0.976798232769909","-0.0844408938675973","0.578567043062004"
"12078","AT3G22060","0.00294253302102858","0.963270838030684","-0.0448007563876508","0.727262294994108"
"12079","AT3G22070","-0.00182854364925178","0.990281343841237","-0.0759273510668968","0.636625154347555"
"12080","AT3G22072","-0.00150832961834674","0.954394149968477","-0.00534391405517529","0.955987120740565"
"12081","AT3G22090","0.000155423786294231","0.998328956099086","0.0897495794479955","0.431659376377496"
"12082","AT3G22100","0.00215835033031478","0.985769299547868","0.612664421056113","0.000811398992695656"
"12083","AT3G22104","0.00814927575469057","0.982554076008521","0.140345438070945","0.150146294010597"
"12084","AT3G22110","0.000421341338321669","0.999955209452316","-0.0420020163913785","0.614480449375776"
"12085","AT3G22120","0.00636010685605377","0.966935601966151","0.34980907312469","0.032888244852999"
"12086","AT3G22121","-0.0103681220717466","0.890235367268754","-0.0612353032932366","0.70586784140146"
"12087","AT3G22133","-0.000499993552180925","0.997238104642296","0.181599417297722","0.274689633226464"
"12088","AT3G22142","0.00388829391785001","0.966935601966151","-0.0330413875418207","0.86247571738561"
"12089","AT3G22150","-0.00602534952460213","0.967819973804748","0.124864743974452","0.414737313078615"
"12090","AT3G22160","-0.0185015933200305","0.491264386481101","-0.486455774879514","0.00100387063522255"
"12091","AT3G22170","-0.00450312064283096","0.988171741389988","-0.0125755965398609","0.909810659321988"
"12092","AT3G22180","-0.00224758948224092","0.990387177735053","0.0148889701751405","0.924488664954621"
"12093","AT3G22183","-7.09144972812735e-06","0.999955209452316","-0.0208319922282238","0.916174724854785"
"12094","AT3G22190","-0.00107609630739199","0.997238104642296","0.0224114638566171","0.859122600921783"
"12095","AT3G22200","-0.0131664320756628","0.888786846007537","-0.520247423979458","6.1215154960293e-06"
"12096","AT3G22210","0.002455165549714","0.990031141275419","0.126148281090201","0.382366527844489"
"12097","AT3G22220","-0.00831491812841129","0.983465274022575","-0.198017480195543","0.0190065852623391"
"12098","AT3G22230","0.00819218839852439","0.966935601966151","-0.0480405232847511","0.628135027712482"
"12099","AT3G22235","0.00166259559638697","0.97033575831502","0.058853112033017","0.558230434078202"
"12100","AT3G22240","-0.0079786180462054","0.954394149968477","-0.275958680770866","0.0789530706609911"
"12101","AT3G22260","-0.0102570018733378","0.963961542787409","-0.161990786229433","0.153393659509638"
"12102","AT3G22270","0.00905121115117918","0.983465274022575","0.130922485224782","0.110371030905233"
"12103","AT3G22275","-8.52987356355665e-07","NA","0.000486321270858547","NA"
"12104","AT3G22290","-0.0114669207815967","0.97184842977871","-0.121696710978323","0.171262299530752"
"12105","AT3G22300","-0.00132593295124129","0.997238104642296","0.0614894665872298","0.573574371181687"
"12106","AT3G22310","0.024087423747461","0.824158903843521","0.36032458880256","0.000253304274730611"
"12107","AT3G22320","0.0152555130231508","0.969290805150173","0.0459282503386739","0.528123604990236"
"12108","AT3G22330","0.0150443802534199","0.966935601966151","0.0687583972954297","0.406527134787854"
"12109","AT3G22360","-0.000314054275361489","0.990152775671305","-0.0159620995282223","0.794029946981165"
"12110","AT3G22370","0.00449778355326084","0.983465274022575","-0.388515305773301","0.012071206770908"
"12111","AT3G22380","-0.0601864237358038","0.608163601749224","-0.288711109707799","3.4754305551523e-13"
"12112","AT3G22400","0.000394771293600362","0.998328956099086","-0.05678589338438","0.740279061542463"
"12113","AT3G22410","0.0051022479946662","0.97184842977871","-0.00861037217714126","0.965759441203544"
"12114","AT3G22415","-0.000551295866139548","0.994156437972636","-0.0345082875468364","0.819002987393185"
"12115","AT3G22420","0.00479311522677225","0.982554076008521","0.0968112063768955","0.526277551960266"
"12116","AT3G22425","-0.00911492779852326","0.990281343841237","-0.0156213491236912","0.926642476682043"
"12117","AT3G22430","0.00402175318949565","0.988171741389988","0.133363251744845","0.215770469005427"
"12118","AT3G22436","-0.000452293072751329","NA","-0.0243787289450642","NA"
"12119","AT3G22440","-0.010874142365459","0.97344716636925","-0.100100890570369","0.373899984917081"
"12120","AT3G22450","0.00708737333010879","0.966935601966151","0.280393740440145","0.0489746126353118"
"12121","AT3G22460","-0.0125267518936658","0.744887109926714","-0.179381561352612","0.241590323090891"
"12122","AT3G22470","0.000771142458220796","0.998176982559803","-0.197916617341632","0.183513936849253"
"12123","AT3G22480","-0.00963406756716429","0.982554076008521","-0.0847271956646664","0.327132479996417"
"12124","AT3G22520","0.00507931223176723","0.988171741389988","-0.0326406857894194","0.779779883267164"
"12125","AT3G22530","-0.0283271886257539","0.762572586739986","-0.0893854809423959","0.400499697018026"
"12126","AT3G22540","0.00135946928293739","0.988171741389988","0.0880941136951452","0.542698788810858"
"12127","AT3G22550","-0.00106943978933145","0.997238104642296","-0.232122747695076","0.0105710191492118"
"12128","AT3G22555","0.000604213694048069","0.984892532753854","0.00606374704493731","0.943105197723808"
"12129","AT3G22560","-0.000169800277071907","0.999955209452316","-0.114548894991838","0.478073817497006"
"12130","AT3G22570","-0.00492891103707501","0.963961542787409","-0.789423613617101","0.00125492159051148"
"12131","AT3G22590","-0.00590389035958481","0.985769299547868","-0.168208908574286","0.0780401897505665"
"12132","AT3G22600","-0.0118930457317198","0.958524652087687","-0.767381570144433","9.4656473078318e-12"
"12133","AT3G22620","-0.0069767942001221","0.963961542787409","-0.316306914751219","0.0394050292998102"
"12134","AT3G22630","0.0159217204156649","0.888951718859243","0.229429469011506","0.0383011291466969"
"12135","AT3G22640","-0.00048402130501066","0.963270838030684","-0.0259149498707697","0.0832536219243001"
"12136","AT3G22660","0.00978861614900203","0.983465274022575","0.0638145596778969","0.480357921934315"
"12137","AT3G22670","-0.00453099271713363","0.983465274022575","-0.141789525233288","0.349499603542026"
"12138","AT3G22680","-0.00195898649464367","0.994156437972636","-0.035574127483519","0.786358957541921"
"12139","AT3G22690","0.00153204385616334","0.990387177735053","-0.114456607246861","0.457190765960685"
"12140","AT3G22700","0.000849567226011838","0.990152775671305","0.228341136640581","0.163076436565914"
"12141","AT3G22740","-0.0107359093975352","0.832609900208398","-0.809723758983726","4.89409191544637e-06"
"12142","AT3G22750","-0.0138321276617218","0.966935601966151","-0.235399430650619","0.00134555952912763"
"12143","AT3G22760","0.00718110861365446","0.966935601966151","0.0392861877722857","0.824193545790545"
"12144","AT3G22770","0.000371310127189212","0.994378163573917","-0.0395647160449848","0.752463143899211"
"12145","AT3G22780","0.0149653066898268","0.931329177683077","0.0236496816183795","0.871213186013625"
"12146","AT3G22790","-0.00183398928367497","0.994156437972636","-0.280089520767464","0.0164929758842605"
"12147","AT3G22800","-0.00594938733037555","0.801491163896197","-0.37608048822979","0.0841721954431524"
"12148","AT3G22810","-0.00474885894070788","0.984440222936189","-0.166986362607462","0.177474657399924"
"12149","AT3G22820","-0.000186608523997779","0.998328956099086","0.187352791880395","0.245914745899057"
"12150","AT3G22830","0.000625858166193976","0.990154650940006","-0.0264858283355029","0.819534440101411"
"12151","AT3G22840","-0.00499433266573062","0.975928900625264","0.0665502287527353","0.687260042825573"
"12152","AT3G22845","0.00234136938217899","0.994156437972636","-0.0789431455807906","0.420821949072479"
"12153","AT3G22850","-0.00432112674502779","0.985769299547868","-0.264015701295877","0.0199438028588339"
"12154","AT3G22860","0.00179517922301229","0.988171741389988","-1.12125352811563","1.21430797570458e-05"
"12155","AT3G22880","-0.00438811568274788","0.975928900625264","-0.0207043636883913","0.915920300872887"
"12156","AT3G22890","0.0114176440174015","0.958524652087687","0.0768784815115116","0.420651324250814"
"12157","AT3G22900","0.00123380499861303","0.990387177735053","0.0708067206354995","0.675921082468119"
"12158","AT3G22910","-0.00852238941362256","0.67648667107461","-1.0194385845788","5.91833058838985e-05"
"12159","AT3G22930","0.00395448081333286","0.983465274022575","0.0058483534023052","0.97728678771447"
"12160","AT3G22942","-0.0147443980069548","0.954394149968477","-0.203716401898679","0.0392641418264097"
"12161","AT3G22945","0.00155605057062705","0.985769299547868","-0.0995762783427673","0.486644463534035"
"12162","AT3G22950","-0.00158739720891339","0.994156437972636","0.00186552500578344","0.990589847591872"
"12163","AT3G22960","-0.00834725587276959","0.984178662205024","0.0472405042035489","0.63250297461932"
"12164","AT3G22961","-0.000276909696143313","0.990387177735053","-0.0172263649783148","0.80583539675572"
"12165","AT3G22970","-0.00761437722578736","0.984178662205024","-0.31440691122751","3.72615570060855e-06"
"12166","AT3G22980","-0.000876093842088647","0.984178662205024","-0.0942506805637207","0.199415712164457"
"12167","AT3G22990","0.00505724100350447","0.987791411184774","-0.0465503163537309","0.708996835612313"
"12168","AT3G23000","-0.00500882572016528","0.983465274022575","-0.199330522182824","0.134251909303529"
"12169","AT3G23010","0.000545138186413255","0.988171741389988","0.0869157264460274","0.217481027452803"
"12170","AT3G23020","0.00958873786062662","0.927615530824732","0.23063902287413","0.119923680003704"
"12171","AT3G23030","-0.00905229306611874","0.838960991799924","-0.0839593468873714","0.607780617246782"
"12172","AT3G23050","-0.00439947669370503","0.987791411184774","-0.112086471096132","0.33191511295552"
"12173","AT3G23060","-0.00248464083757861","0.966935601966151","-0.078606103490285","0.528450302249406"
"12174","AT3G23070","-0.0119159009766249","0.962317305018043","0.0232430577706609","0.884084350340537"
"12175","AT3G23080","0.00152396732085288","0.990387177735053","0.0103430874406972","0.958617377842891"
"12176","AT3G23085","9.69244733306996e-05","0.999955209452316","-0.0355997459647804","0.792482175520491"
"12177","AT3G23090","-0.00539362444693479","0.983465274022575","-0.13553691377588","0.349185479170121"
"12178","AT3G23100","-0.000532557051073097","0.999737236437522","-0.0658109256046822","0.616953493552263"
"12179","AT3G23109","-0.00132572552222684","0.97184842977871","-0.0060109859602274","0.958190084412285"
"12180","AT3G23110","-0.00422238782679716","0.974940598041358","-0.764642167476446","0.000137798941159526"
"12181","AT3G23120","-0.000552839875314437","0.997238104642296","-1.23426298172642","2.97039284937945e-06"
"12182","AT3G23150","-0.0188140462132414","0.958524652087687","-0.0245990964959607","0.866064176133863"
"12183","AT3G23160","-0.00760584698795897","0.959167250693636","-0.181252981349052","0.24099052162579"
"12184","AT3G23170","0.00620375272038064","0.983465274022575","0.926457867965704","1.31928799532903e-16"
"12185","AT3G23175","-0.011784524980181","0.655827538324259","-0.537206983045159","0.00435153017091904"
"12186","AT3G23180","-0.00332427830086342","0.983465274022575","-0.0673137593146947","0.691910535251612"
"12187","AT3G23190","-0.00791496916527567","0.788229496836998","-0.314190085083193","0.0993614438825605"
"12188","AT3G23200","0.00364692042277757","0.983465274022575","-0.0508856422081441","0.771548383294115"
"12189","AT3G23210","0.00417838358243195","0.984892532753854","0.134295307222229","0.351168442399283"
"12190","AT3G23230","-0.000456286757156969","0.98982541116028","-0.0525029185007569","0.450201848212662"
"12191","AT3G23240","-0.00307747333879215","0.927802930924806","-0.550539964179288","0.0547797433713814"
"12192","AT3G23250","-0.00149217747503823","0.985769299547868","0.0407190336510333","0.790669453233882"
"12193","AT3G23255","0.000272436622964596","0.998328956099086","0.0473081468676049","0.774292839237726"
"12194","AT3G23260","-0.00885903098359813","0.927802930924806","-0.116754062112603","0.451495043291708"
"12195","AT3G23280","0.0358484872562619","0.824158903843521","-0.0128295841698189","0.915994384050143"
"12196","AT3G23290","0.0136101445640328","0.868137339558231","-0.201046050024231","0.132982479542189"
"12197","AT3G23300","0.0148259860573676","0.965488249825786","-0.06194234686958","0.502389507528809"
"12198","AT3G23310","0.00294463903299136","0.990387177735053","-0.0251928612903608","0.818969550961937"
"12199","AT3G23325","0.0117698532254264","0.959809868061422","0.0607954630988613","0.657464988390477"
"12200","AT3G23330","0.00246787127821652","0.990152775671305","0.0326150524866691","0.852252573625485"
"12201","AT3G23340","0.00872781182662934","0.97344716636925","0.00431392839896418","0.969813210561604"
"12202","AT3G23370","0.010347126098711","0.792826543477847","0.403141586635774","0.024279532621677"
"12203","AT3G23390","0.0297238075552433","0.86273989088898","0.137421722118185","0.106201692860722"
"12204","AT3G23400","0.000612932946911107","0.999955209452316","0.10354336045923","0.354833190162"
"12205","AT3G23410","-0.199610824468634","0.316320715409146","-0.44527115632197","5.31580057255075e-05"
"12206","AT3G23430","-0.00971828203780804","0.869236634891437","-0.573939703903083","0.000909579297707582"
"12207","AT3G23440","-0.000691209789073957","0.989522179402774","-0.0180596790569633","0.88092358404139"
"12208","AT3G23450","0.000632267742335416","0.997238104642296","0.0033145883871119","0.987651653642776"
"12209","AT3G23460","-0.00164690631880228","0.963961542787409","0.105446028022688","0.256882173263669"
"12210","AT3G23470","-0.00316845504552998","0.983465274022575","0.0514187276430162","0.769997565304968"
"12211","AT3G23480","-0.00108281523579555","0.990387177735053","-0.0316943820873598","0.864274398652405"
"12212","AT3G23490","-0.000826694419814977","0.998328956099086","-0.0524417117193744","0.700813309317321"
"12213","AT3G23510","-0.00215175458991182","0.984178662205024","-0.677871006408832","0.00913409798519963"
"12214","AT3G23530","-0.00727247999569352","0.966935601966151","0.271092158086111","0.0443890933698837"
"12215","AT3G23540","-0.00162413541470779","0.994378163573917","-0.0196697426888071","0.897747187381598"
"12216","AT3G23550","-0.00171978113238174","0.985769299547868","0.0913730218591873","0.550822686020174"
"12217","AT3G23560","-0.00681100614549343","0.967819973804748","-0.0615437725292186","0.697582254732732"
"12218","AT3G23570","-0.00813514190083419","0.97184842977871","-0.0528027751864413","0.662233043671287"
"12219","AT3G23580","0.00318083237179519","0.994156437972636","0.0764519550359757","0.490055485557364"
"12220","AT3G23590","-0.00974003642433748","0.966935601966151","0.0593384151342223","0.645124567796322"
"12221","AT3G23600","-0.00492024688221458","0.990152775671305","-0.117920754410154","0.0789530706609911"
"12222","AT3G23605","-0.0174554828601993","0.86273989088898","-0.22190935492908","0.0466623349551423"
"12223","AT3G23610","-0.000805474079993603","0.990387177735053","-0.061620448992301","0.690330341391399"
"12224","AT3G23620","0.0215192749908964","0.888786846007537","0.174663281973807","0.0485249692157037"
